Data de Publicação,Título,Resumo,Palavras-chave,Qtd. de Autores,Autor 1,Autor 2,Autor 3,Autor 4,Autor 5,Autor 6,Afiliação 1,Afiliação 2,Afiliação 3,Afiliação 4,Afiliação 5,Afiliação 6,Url Artigo,Revista
2017-08-30,Reputação gera valor para os acionistas? uma análise nas empresas brasileiras,"Estudos apontam que a partir dos sinais emitidos pela empresa ao mercado se constrói a sua reputação, considerado um recurso estratégico capaz de gerar vantagem competitiva. Nesse contexto, neste estudo teve-se o objetivo geral de investigar a relação entre a reputação corporativa e a criação de valor nas empresas de capital aberto listadas na bolsa brasileira, BM&FBovespa. Para a construção da reputação, foram analisados cinco sinais de reputação corporativa no período de 2010 a 2012, e a criação de valor se refere ao exercício de 2013. Considerando-se a amostra, verificou-se que a reputação corporativa influencia positivamente a criação de valor. Além disso, o endividamento, a idade e o setor de impacto ambiental apresentaram relação com a criação de valor. Portanto, conclui-se que a reputação corporativa é um recurso estratégico gerado por meio de sinais emitidos para o mercado, conforme preceitos da Teoria da Sinalização, os quais, quando percebidos pelos diversos stakeholders, refletem em vantagem competitiva, sendo capazes de influenciar a criação de valor das empresas, de acordo com os pressupostos da Visão Baseada em Recursos.Palavras-chave: Reputação corporativa. Criação de valor. Teoria da Sinalização. Visão Baseada em Recursos. Abstract Studies point out that from the signals issued by the company to the market is built your reputation, considered a strategic resource capable of generating competitive advantage. In this context, the study aims at investigating the relationship between corporate reputation and value creation in public companies listed in the Brazilian Stock Exchange, BM&FBovespa. To build the reputation, five corporate reputation signs were analyzed among the period 2010-2012, and the value creation refers to the year 2013. Considering the sample, it was found that corporate reputation influences positively the value creation. In addition, leverage, age and the environmental impact of industry were related to value creation. Therefore, it was concluded that corporate reputation is a strategic resource generated through signals emitted to the market, according to precepts of the Signaling Theory, which, when perceived by several stakeholders, reflected in competitive advantage, being able to influence the value creation of companies, according to the assumptions of Resource-Based View.Keywords: Corporate reputation. Value creation. Signaling Theory. Resource-Based View.",Reputação corporativa. Criação de valor. Teoria da Sinalização. Visão Baseada em Recursos.,4,Alan Diógenes Góis,Márcia Martins Mendes De Luca,Gerlando Augusto Sampaio Franco de Lima,Alessandra Carvalho de Vasconcelos,,,Universidade de São Paulo,Universidade Federal do Ceará,Universidade de São Paulo,Universidade Federal d Ceará,,,https://portalperiodicos.unoesc.edu.br/race/article/view/13048,"Revista de Administração, Contabilidade e Economia – RACE"
2015-11-05,"RESULTADOS DO PROGRAMA MINHA CASA, MINHA VIDA SOB A PERCEPÇÃO DOS BENEFICIÁRIOS","Neste estudo avaliaram-se os resultados do Programa Minha Casa Minha Vida (PMCMV) em âmbito municipal (Viçosa, MG), identificando a percepção dos seus beneficiários sob três dimensões: Unidade Habitacional, Empreendimento e Entorno, tendo como base a Matriz de Estrutura Lógica proposta por Reis (2013). A Análise de Cluster mostrou-se adequada para avaliar os resultados do PMCMV e promissora para estudos dessa natureza, pois permitiu eficaz identificação das variáveis que mais contribuíram para a separação dos grupos que melhor e pior avaliaram as dimensões. Com base nas análises comparativas entre as três dimensões, pode-se perceber a segregação do espaço urbano quando se trata da provisão habitacional para a população de baixa renda (interesse social). Esses indivíduos são alocados em locais distantes (regiões periféricas) das principais áreas urbanas. Considera-se, nesse sentido, que um programa que tem em seu escopo a diretriz de construir moradias que sejam capazes de promover a sustentabilidade social, ambiental e econômica dos conjuntos deve atentar-se a estudos avaliativos dessa natureza. O caso de Viçosa, MG indicou, com base na percepção daqueles que de fato usufruem do benefício, diversos pontos críticos que devem ser repensados. Assim, conhecer as percepções dos beneficiários aumenta a possibilidade de elaborar programas mais adequados à clientela, indo além da construção da moradia, ao proporcionar melhorias na qualidade de vida e no bem-estar.Palavras-chave: Avaliação de resultados. Habitação. Matriz de Estrutura Lógica. Política pública.",Avaliação de resultados. Habitação. Matriz de Estrutura Lógica. Política pública.,3,Francimar Natália Silva Cruz Reis,Suely de Fátima Ramos Silveira,Vinicius de Souza Moreira,,,,Universidade Federal de Viçosa Programa de Pós,Universidade Federal de Viçosa Programa de Pós,Universidade Federal de Viçosa Programa de Pós,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/5899,"Revista de Administração, Contabilidade e Economia – RACE"
2018-04-23,Análise das informações ambientais evidenciadas nos relatórios de sustentabilidade e relatórios anuais sobre efluentes líquidos das empresas brasileiras,"Neste estudo objetivou-se analisar as informações ambientais evidenciadas nos Relatórios de Sustentabilidade (RS) e Relatórios Anuais (RA) sobre efluentes líquidos das empresas brasileiras. Realizou-se pesquisa descritiva, documental e quantitativa. A população da pesquisa compreende as 100 empresas pertencentes ao Índice Brasil 100 e a amostra foi composta por 97 dessas empresas. Foram verificados critérios e subcritérios com diferentes escalas sobre o aspecto efluentes nos RA e RS no período de 2010 a 2013. Calculou-se o peso da informação por meio da entropia e após foi aplicado o método Simple Additive Weighting (SAW) para a elaboração dos rankings e a correlação de Spearman. Em relação aos critérios e subcritérios analisados, o tipo de informação apresentou a maior influência na evidenciação sobre efluentes em ambos os relatórios. No que se refere ao ranking geral sobre as informações ambientais verificadas nos RA, as empresas que mais se destacaram foram a BRF – Brasil Foods e a Duratex. Já referente às informações divulgadas nos RS, as empresas Fibria e BRF – Brasil Foods foram destaque no período analisado. Conclui-se que as empresas brasileiras deveriam divulgar mais informações ambientais sobre efluentes em seus relatórios, visto que muitas destas não apresentaram informações sobre os critérios e subcritérios analisados.Palavras-chave: Evidenciação ambiental. Efluentes líquidos. Empresas brasileiras. Analysis of environmental information evidenced in Sustainability Reporting and Annual Reports on liquid effluent of brazilian Abstract: This study aimed to analyze the environmental information reported through Sustainability Reports (RS) and Annual Reports (RA) on wastewater of Brazilian companies. A descriptive, document and quantitative research. The study population includes 100 companies belonging to the Brazil Index 100 and the sample was composed of 97 of these companies. Criteria and sub-criteria were verified with different scales on the aspect effluents in RA and RS for the period 2010 to 2013. We calculated the weight of the information through the entropy and after we applied the method Simple Additive Weighting (SAW) for the development the rankings and the Spearman correlation. Regarding the analyzed criteria and sub-criteria, the type of information had the highest influence on the disclosure of effluent in both reports. Regarding the overall ranking on environmental information verified in RA, companies that stood out were the BRF – Brazil Foods and Duratex. Already regarding the information disclosed in the RS, the Fibria companies and BRF – Brazil Foods were highlighted during the period. It is concluded that Brazilian companies should disclose more environmental information effluents in their reports, as many of these have not provided information on the criteria and sub-criteria analysis.Keywords: Environmental disclosure. Wastewater. Brazilian companies.",Evidenciação ambiental. Efluentes líquidos. Empresas brasileiras.,4,Mara Vogt,Larissa Degenhart,Nelson Hein,Fabricia Silva da Rosa,,,Fundação Universidade Regional de Blumenau,Fundação Universidade Regional de Blumenau,Fundação Universidade Regional de Blumenau,Universidade Federal de Santa Catarina,,,https://portalperiodicos.unoesc.edu.br/race/article/view/12929,"Revista de Administração, Contabilidade e Economia – RACE"
2019-12-16,Adoção de “Gestão Estratégica” por uma empresa distribuidora de derivados de petróleo,"A perenidade das organizações somente é possível com a adoção de ferramentas e técnicas de administração adequadas, capazes de responder rapidamente às mudanças e necessidades do mercado. Em razão disso, teve-se o objetivo de explorar as características da gestão de uma empresa distribuidora de derivados de petróleo com vistas à adoção de uma “gestão estratégica”, sob o método relato técnico-científico. Durante o estudo, constatou-se que a gestão realizada por alguns dos socioproprietários fundadores não conta com ferramentas e técnicas que permitam que sucessores ou outros colaboradores possam atuar sem a participação destes e inovem frente às mudanças do mercado. Diante das constatações, duas intervenções foram propostas: a adoção de um modelo de desempenho organizacional com uso de diversos indicadores de gestão, e o uso da ferramenta Canvas, a qual permite descrever, analisar e projetar modelos de negócios relacionados ou não com algum tipo de estratégia ou gerenciamento já realizado, ambas aplicadas conferindo à empresa uma “gestão estratégia”.",Avaliação de desempenho. Gestão estratégica. Intervenção organizacional. Profissionalização da gestão,2,Luciano Maldonado Felipe,Claudio Antonio Rojo,,,,,UNIOESTE,UNIOESTE,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/19715,"Revista de Administração, Contabilidade e Economia – RACE"
2014-03-25,É A CONSCIÊNCIA AMBIENTAL ANTES UMA QUESTÃO DE COMPETÊNCIA PEDAGÓGICA? UM ENSAIO NO TERRITÓRIO ACADÊMICO,"Em razão dos permanentes dilemas entre o capital e a educação, em especial quanto às questões ambientais, o sistema educacional emerge como repositório de soluções, mediante a ação competente dos docentes, visando adotar procedimentos que conciliem os interesses acadêmicos com os da sociedade, em um dialético processo intra e extraterritório. Para provocar a repaginação da consciência do discente, em destaque o de Administração, transportando-o para a efetividade ecológica e garantindo que sua conduta, enquanto futuro gestor, contribua para assegurar às futuras gerações um meio ambiente menos turbulento, ao professor cabe reunir, em sua estadia acadêmica, um conjunto de habilidades que assegure essa transformação paradigmática e cognitiva. Essa dinâmica – que concilia a intenção do professor e as expectativas dos discentes – funda-se em um permanente processo de inovação pedagógica, implicando a adoção de metodologias genuínas, negociadas e re-evolucionárias na relação ensino-aprendizagem, a partir da inexorável percepção do docente de que a sua competência – habilidades, conhecimentos, atitudes, valores, intenções, aptidões – constitui o repertório basilar para a incorporação – com sentido conteudístico, nexo temporal e perspectiva funcionalista – dos saberes relacionados à temática ambiental.",,1,Jairo Carvalho Guimarães,,,,,,Universidade Federal do Piauí,,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/2938,"Revista de Administração, Contabilidade e Economia – RACE"
2015-08-19,Análise sobre o comportamento das adesões pelos municípios do Estado do Rio Grande do Sul ao convênio do imposto sobre a Propriedade Territorial Rural,"A Emenda Constitucional n. 42/2003 criou a possibilidade de 100% do produto da arrecadação do Imposto sobre a Propriedade Territorial Rural (ITR) ser destinado aos municípios onde os imóveis estão situados, desde que estes absorvam as competências de fiscalização e cobrança desse tributo. Diante do exposto, o objetivo deste artigo é analisar o comportamento das adesões ao convênio do ITR, pelos municípios gaúchos, no período de 2008 a 2011. Em relação aos procedimentos metodológicos, trata-se de uma pesquisa descritiva, abordagem qualitativa e quantitativa dos dados, com fonte de coleta dos dados secundária, uma vez que foram obtidos por meio do site da Secretaria da Receita Federal. Os resultados encontrados são: dos 496 municípios que constituem o Estado do RS, 39,31% deles aderiram ao convênio do ITR no período analisado, sendo 2009 o ano de maior concentração (respondendo por 73,85% das adesões); a mesorregião gaúcha de maior destaque foi a do Sudoeste Rio-Grandense, com 84,21% dos seus municípios conveniados; o Estado do RS ocupa a 7ª posição no ranking nacional em termos percentuais no comparativo com as adesões de outros Estados da Federação. Conclui-se, portanto, que os gestores públicos gaúchos têm buscado aderir ao convênio como mais uma alternativa de ampliarem as receitas públicas de suas prefeituras.  Palavras-chave: Municípios. ITR. Lei Federal n. 11.250/05. Convênio. Rio Grande do Sul.",Municípios. ITR. Lei Federal n. 11.250/05. Convênio. Rio Grande do Sul.,3,Maria Betania Lima da Luz,Flávio da Cruz,Vivian Osmari Uhlmann,,,,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/2049,"Revista de Administração, Contabilidade e Economia – RACE"
2015-08-12,REMUNERAÇÃO VARIÁVEL BASEADA NO PAGAMENTO DE AÇÕES: UM ESTUDO DE EVIDENCIAÇÃO DAS INFORMAÇÕES REQUERIDAS PELO CPC 10 (R1) APLICADO EM EMPRESAS BRASILEIRAS / The variable remuneration based on actions payment: disclosure study of the information required b,"As entidades buscam formas de incentivo aos funcionários, aos gestores e aos administradores por meio do processo de remuneração estratégica com o intuito de retê-los em suas organizações. Este estudo teve por objetivo identificar na listagem das 150 melhores empresas para se trabalhar, segundo a Revista Você S/A, o cumprimento do Comitê de Pronunciamentos Contábeis (CPC) 10 (R1), no item 45, que discorre sobre os procedimentos para a divulgação das informações nas demonstrações financeiras das empresas de capital aberto optantes do plano de remuneração estratégica baseado em compra de ações. Referente às tipologias de delineamento, a pesquisa classifica-se como indutiva, quanto à lógica de pesquisa; descritiva, em relação ao objetivo; documental, quanto aos procedimentos; e, qualitativa, quanto à abordagem do problema. Os resultados apontam que as empresas estão em concordância com o pronunciamento técnico CPC 10 (R1) no que diz respeito à evidenciação das informações referentes à opção de ações.Palavras-chave: Opção de compra de ações.  Employee stock option plans. CPC 10 (R1). Disclosure.",Opção de compra de ações. Employee stock option plans. CPC 10 (R1). Disclosure.,4,Joice Denise Schafer,Amanda Mendieta Larini,Priscila Alano da Rosa,Luiz Felipe Ferreira,,,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,,,https://portalperiodicos.unoesc.edu.br/race/article/view/5896,"Revista de Administração, Contabilidade e Economia – RACE"
2014-07-30,PROGRAMA REUNI NAS INSTITUIÇÕES DE ENSINO SUPERIOR FEDERAL [IFES] BRASILEIRAS: UM ESTUDO DA EFICIÊNCIA OPERACIONAL POR MEIO DA ANÁLISE ENVOLTÓRIA DE DADOS [DEA] NO PERÍODO DE 2006 A 2012 / Program reuni brazilian in federal higher education institutions:,"Instituido por meio do Decreto n. 6.096/2007, o Programa de Apoio a Planos de Reestruturação e Expansão das Universidades Federais (Reuni) teve como principal objetivo a expansão da educação superior. Contudo, uma gama de recursos provenientes do Reuni foram disponibilizados para as Instituições Federais de Ensino Superior (IFESs). O presente estudo teve como objetivo verificar a influência do Reuni na eficiência operacional das IFESs brasileiras no período de 2006 a 2012. Foram utilizadas nas análises dos dados técnicas estatísticas para teste de dissimilaridade (teste t e distância euclidiana) e Análise Envoltória de Dados (DEA). Por meio da técnica de análise envoltória de dados, foi possível identificar as IFESs consideradas eficientes e não eficientes ao longo dos anos analisados, bem como classificá-las de acordo com a distância que se encontravam da eficiência ideal ou máxima. As universidades federais avaliadas foram consideradas operacionalmente eficientes; somente uma instituição alcançou eficiência máxima em todos os anos analisados. Os resultados apontaram que o aumento dos recursos provenientes das novas políticas do Reuni (2008-2012) não alteraram os resultados de eficiência do período pré-Reuni (2006-2007), pois as IFESs que trabalhavam com alta eficiência relativa antes da implantação do Reuni continuaram eficientes após o início do Programa. Pesquisas futuras poderão aprofundar as análises, investigando a realidade de cada IFES separadamente.Palavras-chave: Reuni. Instituição federal de ensino superior. eficiência operacional. Análise por envoltória de dados.",Reuni. Instituição federal de ensino superior. eficiência operacional. Análise por envoltória de dados.,4,Andre Junior de Oliveira,Lauro Brito de Almeida,Teresa Cristina Janes Carneiro,Jorge Eduardo Scarpin,,,UFES,UFPR,UFES,UFPR,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4196,"Revista de Administração, Contabilidade e Economia – RACE"
2014-04-01,"INOVAÇÕES EM PROCESSOS NA DISTRIBUIÇÃO DE COMBUSTÍVEIS: UM ESTUDO EM BASES DO COMPLEXO INDUSTRIAL PORTUÁRIO DE SUAPE, PE","Este artigo teve como objetivo principal analisar, sob a ótica da inovação, as melhorias no processo de distribuição de combustíveis nas bases (empresas distribuidoras) do Complexo Industrial Portuário de Suape, PE. A pesquisa abordou conceitos referentes aos aspectos gerais da inovação e suas tipologias, a inovação em processos e a vantagem competitiva. O estudo de caráter exploratório foi desenvolvido mediante uma pesquisa de campo qualitativa. A coleta de dados ocorreu por meio de entrevistas semiestruturadas considerando como sujeitos de pesquisa três coordenadores de bases das distribuidoras. No tratamento, interpretação e análise dos resultados acerca dos dados coletados foi utilizada a técnica análise de conteúdo, seguindo as etapas propostas por Bardin (2006). Os resultados evidenciaram a formação de três categorias: atendimento a clientes; carregamento de veículos e roteirização de entregas. Sobre a categoria “atendimento a clientes”, os coordenadores apontaram o uso de tecnologias que facilitam o relacionamento com estes conveniados ou não. No que se refere à categoria “carregamento de veículos” foi destacado o desenvolvimento de melhorias dessa etapa com carregamentos do tipo bottom load. Quanto à categoria “roteirização”, foi evidenciada a terceirização como uma alternativa de melhor estabelecimento das rotas e maior aproveitamento da capacidade dos veículos para a entrega de combustíveis em uma mesma região.Palavras-chave: Inovação em processos. Vantagem competitiva. Distribuição de combustíveis.",Inovação em processos. Vantagem competitiva. Distribuição de combustíveis.,2,Davi Lucas Arruda de Araújo,Moisés Ari Zilber,,,,,Universidade Presbiteriana Mackenzie,Universidade Presbiteriana Mackenzie,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4131,"Revista de Administração, Contabilidade e Economia – RACE"
2013-12-02,LIVRE ADMISSÃO E RISCO DE CRÉDITO EM UMA COOPERATIVA DO ALTO PARANAÍBA1,"Mudanças significativas na legislação que dispõe sobre as cooperativas de crédito as tornaram mais propensas ao risco de crédito. Em particular, a Livre Admissão possibilitou a associação de um número maior de cooperados de todas as atividades sociais. Para que sejam bem administradas e tenham condições de cumprir seu papel de instituição financeira e social, as cooperativas de crédito precisam conhecer e administrar os riscos inerentes à sua atividade. Este trabalho teve o objetivo de avaliar, mediante o uso de indicadores financeiros, o risco de crédito de uma cooperativa de crédito da região do Alto Paranaíba, Minas Gerais, no período de 2004 a 2011 e desenvolver uma análise quanto aos impactos do processo de Livre Admissão. Utilizou-se da pesquisa documental em documentos financeiros da cooperativa em análise, cálculo de indicadores financeiros e técnicas da estatística descritiva. A análise dos indicadores apontou que o volume das operações de crédito é maior que os depósitos totais, mostrando que a cooperativa não está concedendo crédito à medida que capta recursos. Por sua vez, mesmo com o aumento das operações de crédito, o provisionamento da cooperativa se manteve baixo, ou seja, foram realizadas operações com nível de risco menor. Em curto prazo os impactos do processo de Livre Admissão foram pequenos, porém, no longo prazo, notou-se maior volume de operações dos cooperados com a cooperativa, exigindo uma gestão de riscos mais eficiente.",,5,Rosiane Maria Lima Gonçalves,Carolina Rodrigues Borges,Ney Paulo Moreira,Raquel Santos Soares Menezes,Danilo Antônio de Matos,,Universidade Federal de Viçosa/Campus de Rio Paranaíba,Universidade Federal de Viçosa/Campus de Rio Paranaíba,Universidade Federal de Viçosa/Campus de Rio Paranaíba,SICOOB CREDICARPA,,,https://portalperiodicos.unoesc.edu.br/race/article/view/2829,"Revista de Administração, Contabilidade e Economia – RACE"
2014-04-22,A RELAÇÃO ENTRE A DÍVIDA PÚBLICA E O DESENVOLVIMENTO SOCIOECONÔMICO DOS MUNICÍPIOS PARANAENSES: EVIDÊNCIAS PARA O PERÍODO DE 2002 A 2010,"Este artigo analisa a relação entre a dívida pública e os investimentos municipais, nas diversas funções do Governo, e a relação entre a dívida pública e o desenvolvimento econômico dos municípios paranaenses, por intermédio do indicador que representa a relação entre a Dívida Consolidada Líquida e a Receita Corrente Líquida (DCL/RCL) e o Índice Ipardes de Desenvolvimento Municipal (IPDM), para os anos de2002 a2010. Para atingir tal fim, foram construídos dois modelos econométricos, utilizando-se a métrica estatística de Dados em Painel. Quanto ao primeiro objetivo, os resultados indicam que, ao nível de 10% de significância, urbanismo, saneamento, cultura e gestão ambiental são variáveis explicativas do endividamento. No que se refere ao segundo objetivo, os resultados encontrados indicam que a DCL/RCL e o IPDM são positivamente relacionados, isto é, quanto maior o endividamento municipal maior será o valor do indicador IPDM. Nesse sentido, considerando que os indicadores de desenvolvimento socioeconômico são índices que expressam a qualidade de vida da população e o endividamento municipal, é uma importante ferramenta para atingir esse objetivo.Palavras-chave: Dívida pública. Desenvolvimento econômico. Municípios paranaenses.",Dívida pública. Desenvolvimento econômico. Municípios paranaenses.,3,Maiara de Fátima Lazarin,Gilmar Ribeiro de Mello,Fernanda Mendes Bezerra,,,,Universidade Estadual do Oeste do Paraná,Universidade Estadual do Oeste do Paraná,Universidade Estadual do Oeste do Paraná,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4207,"Revista de Administração, Contabilidade e Economia – RACE"
2014-03-12,ANÁLISE DA CONFORMIDADE DAS INFORMAÇÕES DIVULGADAS SOBRE ATIVOS INTANGÍVEIS EM EMPRESAS LISTADAS NA BM&FBOVESPA,"O estudo objetivou analisar o grau de conformidade das informações divulgadas sobre ativos intangíveis em empresas da BM&FBovespa, por meio de um índice de evidenciação elaborado com base no CPC 04. Para tal, realizou-se pesquisa descritiva, documental e quantitativa, com consulta ao Balanço Patrimonial, notas explicativas e relatórios de administração disponíveis no site da BM&FBovepa e websites das organizações. A amostra compreendeu 260 empresas de seis setores econômicos da BM&FBovespa com maiores e menores representatividades de ativos intangíveis no ano de 2009. Os resultados permitiram verificar uma boa representatividade dos ativos intangíveis que, em média, equivaliam a 17% do ativo total e 34% dos ativos fixos. Destacaram-se os softwares, ágio, contratos de concessão e marcas e patentes, sinalizando que, estes, eram os intangíveis mais recorrentes nas empresas brasileiras. Em relação à evidenciação, os resultados revelaram um índice médio de conformidade de 75%. Os índices demonstraram-se superiores nos setores de utilidade pública, construção e transporte e tecnologia da informação, que são aqueles com maiores proporções de intangíveis.Palavras-chave: Conformidade das informações divulgadas. Ativos intangíveis. Empresas da BM&FBovespa.",Conformidade das informações divulgadas. Ativos intangíveis. Empresas da BM&FBovespa.,2,Geovanne Dias de Moura,Patrícia Siqueira Varela,,,,,Universidade Regional de Blumenau,Universidade Federal de São Paulo,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/2659,"Revista de Administração, Contabilidade e Economia – RACE"
2014-08-11,"RECONHECIMENTO, MENSURAÇÃO E EVIDENCIAÇÃO DO ARRENDAMENTO MERCANTIL FINANCEIRO NAS DEMONSTRAÇÕES CONTÁBEIS DO ARRENDADOR: UM ESTUDO SOBRE O NÍVEL DE CONFORMIDADE EM EMPRESAS LISTADAS NA BOVESPA / Recognition of measurement and disclosure in financial leas","O presente trabalho teve como objetivo verificar o nível de conformidade de reconhecimento, mensuração e evidenciação das Demonstrações Contábeis do Arrendador, para efeitos de divulgação das operações de Arrendamento Mercantil, com os critérios apresentados pelo pronunciamento CPC 06, no exercício social de 2012. Para tanto, utilizou-se o Método Dedutivo, na forma de Levantamento, a partir da aplicação de um check-list estruturado, considerando-se as demonstrações contábeis das empresas do subsetor intermediários financeiros, do setor econômico-financeiro e outros, listadas na Bovespa, em 2012, de modo a constituir uma análise sobre o nível de conformidade de reconhecimento, mensuração e evidenciação com os critérios apresentados pelo pronunciamento CPC 06, por meio do uso da média aritmética aplicada ao conjunto de informações de arrendamento. Após a análise, observou-se que o processo de reconhecimento apresenta significativo nível de equidade às normas internacionais de Contabilidade. Entretanto, no que se refere aos processos de mensuração e evidenciação, as empresas estudadas demonstram-se longínquas dos parâmetros apresentados pelo CPC 06. Assim, concluiu-se que as empresas objeto da amostra, na qualidade de arrendadoras, não estão reconhecendo, mensurando e evidenciando as informações de arrendamento mercantil financeiro de forma fidedigna aos critérios estabelecidos pelo pronunciamento CPC 06. Para tanto, faz-se necessário um maior comprometimento das empresas em relação ao atendimento às normas internacionais, bem como uma preocupação dos contadores em aplicar mudanças que visem à melhoria da matéria contábil, a qual deve fomentar seus usuários com informações quanti-qualificadas, de caráter uniforme e assegurar divulgações claras, precisas e coesas.Palavras-chave: Arrendamento Mercantil Financeiro. Convergência contábil. Conformidade.",Arrendamento Mercantil Financeiro. Convergência contábil. Conformidade.,4,João Florêncio de Vasconcelos Neto,Rhoger Fellipe Marinho,Alexandre César Batista da Silva,Karina Simões Campelo,,,,,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4528,"Revista de Administração, Contabilidade e Economia – RACE"
2014-03-12,GOVERNANÇA CORPORATIVA EM EMPRESAS PÚBLICAS,"Este estudo teve o objetivo de investigar como traduzir a implementação de Governança Corporativa (GC) para empresas do setor público. Para isso, foi analisado o caso do Instituto de Pesquisas Tecnológicas (IPT). Este Instituto procurou, em meados de 2006-2007, implementar o código de GC do Instituto Brasileiro de Governança Corporativa (IBGC), contando com diretores que possuíam vivência e experiência no tema. Foi seguido o método da grounded theory, que se baseia em dados da realidade para adicionar conceitos às teorias existentes. Os conceitos obtidos no caso foram codificados e comparados com a literatura existente para a elaboração de proposições teóricas as quais respondam à questão de pesquisa proposta. Ao final, as proposições foram relacionadas em um modelo teórico que explica conceitos próprios da gestão de empresas públicas que facilitam a implementação de governança nesse setor específico. Os resultados sugerem que organizações públicas devem considerar, ao implementarem a GC, os seguintes aspectos: adaptação legal às normas da legislação pública; regulamentação obrigatória versus necessidades de melhoria; começar projetos de governança no início dos mandatos governamentais; clareza de objetivos; profissionalização do conselho de administração e blindagem político-partidária.Palavras-chave: Governança Corporativa. Empresa pública. Grounded theory.",Governança Corporativa. Empresa pública. Grounded theory.,4,Milton de Abreu Campanário,Sergio Nunes Muritiba,Patricia Morilha Muritiba,Henrique César Melo Ribeiro,,,"Universidade de São Paulo, Faculdade de Economia Administração e Contabilidade. Av. Prof. Luciano Gualberto, 908",Faculdades Metropolitanas Unidas,Faculdades Metropolitanas Unidas,Faculdade Maurício de Nassau,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4076,"Revista de Administração, Contabilidade e Economia – RACE"
2014-12-16,A DIMENSÃO TÁCITA DO CONHECIMENTO NAS PRÁTICAS CONTÁBEIS: UMA ANÁLISE DOS PROCESSOS DE ELABORAÇÃO E APRESENTAÇÃO DE RELATÓRIOS EM ORGANIZAÇÕES CONTÁBEIS / The tacit dimension of knowledge in accounting practices: an analysis of the processes of preparatio,"No setor contábil, a elaboração de relatórios e sua apresentação aos clientes não constituem uma prática obrigatória, no entanto, são fundamentais em termos de informações contábeis úteis ao processo gerencial e decisório. A interpretação dos dados e informações contidos nesses relatórios possibilita a construção de estratégias fundamentadas em aspectos concretos do negócio. Entretanto, pela sua não obrigatoriedade, esses processos agregam muito conhecimento tácito desenvolvido e internalizado ao longo do tempo. Esse tipo de conhecimento é difícil de formalizar, comunicar e partilhar com os outros. Assim, o objetivo deste trabalho foi analisar a dimensão tácita do conhecimento, sob a ótica dos elementos de ordem técnica e cognitiva, nos processos contábeis de elaboração de relatórios gerenciais e apresentação dos resultados aos clientes de organizações contábeis. O método utilizado foi um estudo exploratório descritivo a partir do resgate do conhecimento tácito, utilizando o sense-making de Dervin (1983, 1999) e Weick (1995), associado ao método de análise de conteúdo conforme definições de Bardin (1977), Minayo (2004) e Vergara (2008). O estudo foi realizado nas organizações contábeis associadas ao Sescon-Serra Gaúcha, que implantaram o Programa de Qualidade Necessária Contábil (PQNC), categoria ouro. Os resultados indicam que as técnicas de diálogo do sense-making possibilitam a sistematização do resgate do conhecimento tácito que, quando compartilhado, pode influenciar os processos contábeis pela via de suas práticas e pode ser um elemento central para a inovação incremental nos processos contábeis. Palavras-chave: Conhecimento tácito. Contabilidade. Análise de conteúdo. Sense-making. Relatórios e resultados contábeis.",Conhecimento tácito. Contabilidade. Análise de conteúdo. Sense-making. Relatórios e resultados contábeis.,2,Fernando Luís Bertolla,Ana Cristina Fachinelli,,,,,Universidade de Caxias do Sul,Universidade de Caxias do Sul,,,,,https://portalperiodicos.unoesc.edu.br/race/article/view/4624,"Revista de Administração, Contabilidade e Economia – RACE"
